,time,open,low,high,close,volume
0,2020-11-30 01:05:00,1.34e-06,1.34e-06,1.34e-06,1.34e-06,9997.69465225
1,2020-11-30 01:36:00,1.21e-06,1.21e-06,1.21e-06,1.21e-06,4196.46421304
2,2020-11-30 06:13:00,1.21e-06,1.21e-06,1.21e-06,1.21e-06,10340.0652985
3,2020-11-30 09:24:00,1.24e-06,1.24e-06,1.31e-06,1.31e-06,4600.0
4,2020-11-30 10:57:00,1.3e-06,1.3e-06,1.3e-06,1.3e-06,9959.0
5,2020-11-30 13:15:00,1.24e-06,1.24e-06,1.24e-06,1.24e-06,2649.40160103
6,2020-11-30 14:22:00,1.24e-06,1.24e-06,1.24e-06,1.24e-06,4803.25798407
7,2020-11-30 14:23:00,1.21e-06,1.21e-06,1.21e-06,1.21e-06,7347.96651877
8,2020-11-30 16:16:00,1.3e-06,1.3e-06,1.3e-06,1.3e-06,4325.9967
9,2020-11-30 16:17:00,1.3e-06,1.3e-06,1.3e-06,1.3e-06,4282.0033
10,2020-12-01 01:58:00,1.19e-06,1.11e-06,1.19e-06,1.11e-06,6561.42768942
11,2020-12-01 10:50:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,1605.18562037
12,2020-12-01 11:58:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,1358.1400928
13,2020-12-01 13:21:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,504.4175276
14,2020-12-01 14:38:00,1.16e-06,1.16e-06,1.16e-06,1.16e-06,1306.68285807
15,2020-12-01 14:39:00,1.31e-06,1.31e-06,1.31e-06,1.31e-06,504.4175276
16,2020-12-01 16:48:00,1.31e-06,1.31e-06,1.31e-06,1.31e-06,728.10687022
17,2020-12-01 17:16:00,1.1e-06,1.08e-06,1.1e-06,1.08e-06,11250.63433771
18,2020-12-01 19:32:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,6666.51656719
19,2020-12-01 19:47:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,1426.61386126
20,2020-12-01 20:26:00,1.19e-06,1.18e-06,1.19e-06,1.18e-06,14977.54346706
21,2020-12-01 21:04:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,13067.8243509
22,2020-12-01 21:11:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,4872.58211061
23,2020-12-01 21:31:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,5423.51393898
24,2020-12-01 23:41:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,3450.85444642
25,2020-12-02 00:18:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,1265.17218291
26,2020-12-02 09:23:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,3700.0
27,2020-12-02 10:05:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,8791.71024573
28,2020-12-02 10:13:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,11428.34272445
29,2020-12-02 10:14:00,1.19e-06,1.19e-06,1.19e-06,1.19e-06,7983.11078463
30,2020-12-02 11:39:00,1.15e-06,1.15e-06,1.15e-06,1.15e-06,1052.0
31,2020-12-02 12:10:00,1.23e-06,1.23e-06,1.24e-06,1.24e-06,56914.88974844
32,2020-12-02 14:18:00,1.14e-06,1.14e-06,1.14e-06,1.14e-06,4000.0
33,2020-12-02 15:04:00,1.15e-06,1.15e-06,1.15e-06,1.15e-06,741.69527871
34,2020-12-02 17:15:00,1.17e-06,1.16e-06,1.17e-06,1.16e-06,5432.7660613
35,2020-12-02 17:33:00,1.22e-06,1.22e-06,1.22e-06,1.22e-06,2086.10053812
