,time,open,low,high,close,volume
0,2020-11-30 08:58:00,1.293e-05,1.293e-05,1.294e-05,1.294e-05,1697.35345309
1,2020-11-30 09:00:00,1.294e-05,1.294e-05,1.294e-05,1.294e-05,206.804616
2,2020-11-30 10:20:00,1.294e-05,1.294e-05,1.294e-05,1.294e-05,37.10470554
3,2020-12-01 15:25:00,1.294e-05,1.294e-05,1.294e-05,1.294e-05,1821.12261297
4,2020-12-01 18:13:00,1.322e-05,1.322e-05,1.322e-05,1.322e-05,38.57791226
5,2020-12-01 18:18:00,1.327e-05,1.327e-05,1.327e-05,1.327e-05,38.43255464
6,2020-12-01 19:31:00,1.305e-05,1.303e-05,1.305e-05,1.303e-05,78.22090489
7,2020-12-01 19:52:00,1.298e-05,1.298e-05,1.298e-05,1.298e-05,39.29121725
8,2020-12-01 20:19:00,1.29e-05,1.287e-05,1.29e-05,1.287e-05,79.16192334
9,2020-12-01 20:35:00,1.283e-05,1.28e-05,1.283e-05,1.28e-05,70.98273501
10,2020-12-01 21:24:00,1.28e-05,1.265e-05,1.28e-05,1.265e-05,87.9449772
11,2020-12-01 21:27:00,1.265e-05,1.253e-05,1.265e-05,1.253e-05,82.35096258
12,2020-12-01 21:30:00,1.247e-05,1.247e-05,1.247e-05,1.247e-05,40.89815557
13,2020-12-01 21:32:00,1.247e-05,1.247e-05,1.247e-05,1.247e-05,154.65286469
14,2020-12-02 07:27:00,1.247e-05,1.247e-05,1.247e-05,1.247e-05,1452.7175107
15,2020-12-02 15:58:00,1.311e-05,1.311e-05,1.311e-05,1.311e-05,38.90160184
16,2020-12-03 16:36:00,1.268e-05,1.268e-05,1.268e-05,1.268e-05,39.55837832
17,2020-12-03 17:08:00,1.268e-05,1.268e-05,1.268e-05,1.268e-05,40.88326204
18,2020-12-04 00:02:00,1.285e-05,1.283e-05,1.285e-05,1.283e-05,116.8235
19,2020-12-04 00:11:00,1.282e-05,1.281e-05,1.282e-05,1.281e-05,78.0345
20,2020-12-04 05:50:00,1.243e-05,1.243e-05,1.243e-05,1.243e-05,170.52650064
21,2020-12-04 14:13:00,1.286e-05,1.286e-05,1.309e-05,1.308e-05,1005.74343026
22,2020-12-04 14:14:00,1.31e-05,1.31e-05,1.311e-05,1.311e-05,392.48961596
23,2020-12-04 14:15:00,1.316e-05,1.316e-05,1.32e-05,1.316e-05,77.39016304
24,2020-12-05 10:23:00,1.234e-05,1.234e-05,1.234e-05,1.234e-05,10159.52824583
25,2020-12-06 17:00:00,1.234e-05,1.234e-05,1.234e-05,1.234e-05,3000.0
26,2020-12-06 18:10:00,1.23e-05,1.215e-05,1.23e-05,1.215e-05,30914.28234592
27,2020-12-06 21:52:00,1.212e-05,1.211e-05,1.212e-05,1.211e-05,203.86463268
28,2020-12-07 02:14:00,1.231e-05,1.231e-05,1.231e-05,1.231e-05,442.77703768
29,2020-12-07 16:38:00,1.229e-05,1.229e-05,1.229e-05,1.229e-05,80.28092928
30,2020-12-07 17:31:00,1.23e-05,1.23e-05,1.23e-05,1.23e-05,181.05
31,2020-12-07 17:32:00,1.23e-05,1.23e-05,1.23e-05,1.23e-05,3052.56163896
32,2020-12-07 18:09:00,1.23e-05,1.23e-05,1.23e-05,1.23e-05,22.45199388
33,2020-12-07 20:50:00,1.231e-05,1.231e-05,1.231e-05,1.231e-05,142.885
34,2020-12-07 21:29:00,1.231e-05,1.231e-05,1.231e-05,1.231e-05,1351.02779201
35,2020-12-07 21:38:00,1.231e-05,1.231e-05,1.231e-05,1.231e-05,1585.325652
36,2020-12-07 21:39:00,1.231e-05,1.231e-05,1.232e-05,1.232e-05,1558.47538117
37,2020-12-08 17:08:00,1.227e-05,1.227e-05,1.227e-05,1.227e-05,55.0
38,2020-12-09 05:03:00,1.189e-05,1.189e-05,1.189e-05,1.189e-05,430.95553919
39,2020-12-09 05:54:00,1.189e-05,1.189e-05,1.189e-05,1.189e-05,89.17269497
40,2020-12-09 06:53:00,1.189e-05,1.187e-05,1.189e-05,1.187e-05,58.70181707
41,2020-12-09 16:49:00,1.188e-05,1.188e-05,1.188e-05,1.188e-05,84.94900765
42,2020-12-09 17:33:00,1.188e-05,1.179e-05,1.188e-05,1.179e-05,58.3079898
43,2020-12-10 05:08:00,1.148e-05,1.148e-05,1.148e-05,1.148e-05,101.7172162
44,2020-12-10 07:58:00,1.157e-05,1.157e-05,1.157e-05,1.157e-05,225.0
45,2020-12-11 04:49:00,1.154e-05,1.154e-05,1.154e-05,1.154e-05,1443.77554452
46,2020-12-11 07:29:00,1.155e-05,1.155e-05,1.155e-05,1.155e-05,84.94900765
47,2020-12-11 08:07:00,1.155e-05,1.154e-05,1.155e-05,1.154e-05,132.75885077
48,2020-12-11 08:31:00,1.154e-05,1.132e-05,1.154e-05,1.132e-05,408.83248422
49,2020-12-11 11:36:00,1.131e-05,1.131e-05,1.131e-05,1.131e-05,45.09283819
50,2020-12-12 11:20:00,1.132e-05,1.132e-05,1.132e-05,1.132e-05,252.42066466
51,2020-12-12 14:27:00,1.138e-05,1.138e-05,1.138e-05,1.138e-05,1225.91510255
52,2020-12-12 20:19:00,1.13e-05,1.13e-05,1.13e-05,1.13e-05,914.35447612
53,2020-12-12 21:28:00,1.13e-05,1.13e-05,1.13e-05,1.13e-05,1397.66793811
54,2020-12-14 15:04:00,1.13e-05,1.13e-05,1.13e-05,1.13e-05,194.33981418
55,2020-12-14 15:17:00,1.23e-05,1.23e-05,1.235e-05,1.235e-05,1328.32693613
56,2020-12-14 15:18:00,1.235e-05,1.235e-05,1.235e-05,1.235e-05,636.59352226
57,2020-12-14 15:46:00,1.113e-05,1.112e-05,1.113e-05,1.112e-05,1328.32693613
58,2020-12-14 15:47:00,1.113e-05,1.113e-05,1.113e-05,1.113e-05,119.09955968
59,2020-12-14 16:08:00,1.111e-05,1.111e-05,1.111e-05,1.111e-05,812.12866127
60,2020-12-14 16:21:00,1.113e-05,1.111e-05,1.113e-05,1.111e-05,1970.72805142
61,2020-12-14 19:59:00,1.114e-05,1.114e-05,1.114e-05,1.114e-05,459.2403956
62,2020-12-14 20:09:00,1.114e-05,1.114e-05,1.114e-05,1.114e-05,82.34907775
63,2020-12-14 22:18:00,1.106e-05,1.106e-05,1.106e-05,1.106e-05,139.33678462
64,2020-12-16 23:15:00,1.106e-05,1.105e-05,1.106e-05,1.105e-05,624.6568309
65,2020-12-16 23:16:00,1.105e-05,1.105e-05,1.105e-05,1.105e-05,1921.4777606
66,2020-12-17 06:40:00,1.103e-05,1.102e-05,1.103e-05,1.102e-05,90.98688216
67,2020-12-17 06:46:00,1.102e-05,1.1e-05,1.102e-05,1.1e-05,394.2153059
68,2020-12-17 14:42:00,1.046e-05,1.046e-05,1.046e-05,1.046e-05,534.32007648
69,2020-12-17 14:43:00,1.046e-05,1.046e-05,1.046e-05,1.046e-05,92.69331473
70,2020-12-17 14:57:00,1.046e-05,1.043e-05,1.046e-05,1.043e-05,376.6712893
71,2020-12-17 14:58:00,1.037e-05,1.037e-05,1.037e-05,1.037e-05,81.34991803
72,2020-12-17 15:30:00,1.037e-05,1.035e-05,1.037e-05,1.035e-05,181.17227308
73,2020-12-17 18:07:00,1e-05,1e-05,1e-05,1e-05,508.74174563
74,2020-12-17 18:10:00,1e-05,1e-05,1e-05,1e-05,88.24671474
75,2020-12-17 18:54:00,1e-05,1e-05,1e-05,1e-05,60.84961112
76,2020-12-18 04:06:00,1e-05,1e-05,1e-05,1e-05,673.02699567
77,2020-12-18 04:07:00,1e-05,1e-05,1e-05,1e-05,120.23185719
78,2020-12-18 19:30:00,1.1e-05,1.1e-05,1.1e-05,1.1e-05,300.0
79,2020-12-18 19:31:00,1.103e-05,1.103e-05,1.104e-05,1.104e-05,2668.13042618
80,2020-12-18 19:40:00,1.229e-05,1.229e-05,1.355e-05,1.355e-05,13341.07978415
81,2020-12-18 19:41:00,1.378e-05,1.377e-05,1.393e-05,1.393e-05,9757.07423407
82,2020-12-18 19:49:00,1.391e-05,1.391e-05,1.391e-05,1.391e-05,164.50904325
83,2020-12-18 19:52:00,1.074e-05,1.074e-05,1.074e-05,1.074e-05,2048.55759254
84,2020-12-18 20:16:00,1.074e-05,1.074e-05,1.074e-05,1.074e-05,528.18585261
85,2020-12-19 11:44:00,1.062e-05,1.062e-05,1.062e-05,1.062e-05,228.59465789
86,2020-12-19 11:51:00,1.073e-05,1.073e-05,1.073e-05,1.073e-05,47.87695833
87,2020-12-19 12:28:00,1.153e-05,1.153e-05,1.161e-05,1.157e-05,132.2396017
88,2020-12-19 12:29:00,1.165e-05,1.161e-05,1.169e-05,1.161e-05,138.49114898
89,2020-12-19 13:07:00,1.149e-05,1.149e-05,1.149e-05,1.149e-05,1054.56550095
90,2020-12-19 15:52:00,1.1e-05,1.1e-05,1.1e-05,1.1e-05,360.97996369
91,2020-12-19 21:22:00,1.094e-05,1.094e-05,1.094e-05,1.094e-05,47.0046083
92,2020-12-19 23:06:00,1.065e-05,1.058e-05,1.065e-05,1.058e-05,144.15934323
93,2020-12-19 23:09:00,1.054e-05,1.054e-05,1.054e-05,1.054e-05,48.38709677
94,2020-12-20 09:57:00,1.053e-05,1.053e-05,1.054e-05,1.054e-05,2739.73888807
95,2020-12-20 14:25:00,1.006e-05,1.006e-05,1.006e-05,1.006e-05,161.85814774
96,2020-12-20 14:26:00,1.006e-05,1.006e-05,1.006e-05,1.006e-05,163.92562896
97,2020-12-20 18:25:00,9.78e-06,9.78e-06,9.78e-06,9.78e-06,803.33691754
98,2020-12-20 22:07:00,1.072e-05,1.072e-05,1.2e-05,1.2e-05,1844.29091252
99,2020-12-20 22:12:00,9.38e-06,9.38e-06,9.53e-06,9.53e-06,1251.86795416
100,2020-12-20 23:07:00,1.004e-05,1.004e-05,1.004e-05,1.004e-05,176.67844522
101,2020-12-22 17:14:00,9.54e-06,9.53e-06,9.54e-06,9.53e-06,549.71055919
102,2020-12-22 17:16:00,9.53e-06,9.53e-06,9.53e-06,9.53e-06,524.87320955
103,2020-12-22 17:17:00,9.53e-06,9.53e-06,9.53e-06,9.53e-06,600.12679045
104,2020-12-23 06:49:00,9.06e-06,9.06e-06,9.06e-06,9.06e-06,300.53098219
105,2020-12-23 13:51:00,8.98e-06,8.98e-06,8.98e-06,8.98e-06,3945.95475285
106,2020-12-23 20:13:00,8.64e-06,8.64e-06,8.64e-06,8.64e-06,900.45045044
107,2020-12-24 00:50:00,1.076e-05,1.076e-05,1.076e-05,1.076e-05,51.73605947
108,2020-12-24 02:48:00,8.65e-06,8.65e-06,8.65e-06,8.65e-06,4000.0
109,2020-12-24 07:46:00,8.64e-06,8.64e-06,8.64e-06,8.64e-06,45.85765141
110,2020-12-24 10:24:00,8.17e-06,8.17e-06,8.17e-06,8.17e-06,831.79824561
111,2020-12-24 15:52:00,8.74e-06,8.74e-06,8.74e-06,8.74e-06,98.462277
112,2020-12-24 20:38:00,9.16e-06,9.16e-06,9.16e-06,9.16e-06,234.96983695
113,2020-12-26 02:27:00,9.16e-06,9.16e-06,9.16e-06,9.16e-06,100.0
114,2020-12-26 02:56:00,8.63e-06,8.63e-06,8.63e-06,8.63e-06,1137.48605149
115,2020-12-27 00:33:00,8.19e-06,8.19e-06,8.19e-06,8.19e-06,62.27106227
116,2020-12-27 13:11:00,7.91e-06,7.91e-06,7.91e-06,7.91e-06,1300.0
117,2020-12-28 02:19:00,7.91e-06,7.91e-06,7.91e-06,7.91e-06,91.27441668
118,2020-12-28 05:36:00,8.42e-06,8.42e-06,8.42e-06,8.42e-06,59.3824228
119,2020-12-28 07:21:00,8.42e-06,8.42e-06,8.42e-06,8.42e-06,200.0
120,2020-12-28 09:10:00,7.61e-06,7.61e-06,7.61e-06,7.61e-06,91.27441668
121,2020-12-28 09:14:00,7.96e-06,7.96e-06,7.96e-06,7.96e-06,406.50406504
122,2020-12-28 09:23:00,7.98e-06,7.98e-06,7.98e-06,7.98e-06,293.41989835
123,2020-12-28 18:21:00,7.98e-06,7.98e-06,7.98e-06,7.98e-06,784.31372549
