,time,open,low,high,close,volume
0,2020-11-30 10:16:00,2.43e-06,2.43e-06,2.43e-06,2.43e-06,1634.82407407
1,2020-11-30 13:45:00,2.3e-06,2.3e-06,2.3e-06,2.3e-06,3111.53389232
2,2020-11-30 13:47:00,2.3e-06,2.3e-06,2.3e-06,2.3e-06,3284.83262718
3,2020-11-30 13:49:00,2.3e-06,2.3e-06,2.3e-06,2.3e-06,1756.90826697
4,2020-11-30 13:51:00,2.3e-06,2.3e-06,2.3e-06,2.3e-06,46156.30943234
5,2020-11-30 14:25:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,1721.79532822
6,2020-11-30 16:04:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,24.39462811
7,2020-11-30 16:36:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,2341.85800181
8,2020-11-30 17:12:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,5099.54807304
9,2020-11-30 21:14:00,2.18e-06,2.18e-06,2.18e-06,2.18e-06,45871.55963303
10,2020-11-30 21:58:00,2.18e-06,2.18e-06,2.18e-06,2.18e-06,1470.88345641
11,2020-11-30 22:00:00,2.18e-06,2.18e-06,2.18e-06,2.18e-06,1829.86766952
12,2020-11-30 23:22:00,2.15e-06,2.15e-06,2.15e-06,2.15e-06,520.00698679
13,2020-12-01 00:42:00,2.29e-06,2.29e-06,2.43e-06,2.43e-06,1360.05137104
14,2020-12-01 09:47:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,12132.6890909
15,2020-12-01 11:32:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,400.0
16,2020-12-01 12:00:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,1469.60558557
17,2020-12-01 13:13:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,11779.35805647
18,2020-12-01 14:43:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,9730.88279895
19,2020-12-01 16:07:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,1288.9950244
20,2020-12-01 16:12:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,543.85068215
21,2020-12-01 16:46:00,2.15e-06,2.15e-06,2.15e-06,2.15e-06,16880.7109211
22,2020-12-01 16:50:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,257.73496215
23,2020-12-01 17:43:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,47140.05447333
24,2020-12-01 17:45:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,11000.0
25,2020-12-01 17:46:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,47000.0
26,2020-12-01 18:17:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,2044.46525607
27,2020-12-01 18:35:00,2.29e-06,2.29e-06,2.29e-06,2.29e-06,3721.2820623
28,2020-12-01 18:41:00,2.29e-06,2.25e-06,2.29e-06,2.25e-06,26197.22725195
29,2020-12-01 18:58:00,2.25e-06,2.25e-06,2.25e-06,2.25e-06,937.91390019
30,2020-12-01 19:24:00,2.24e-06,2.24e-06,2.24e-06,2.24e-06,2823.88906654
31,2020-12-01 19:25:00,2.24e-06,2.24e-06,2.24e-06,2.24e-06,1626.63900851
32,2020-12-01 20:10:00,2.24e-06,2.21e-06,2.24e-06,2.21e-06,269.19336095
33,2020-12-01 20:26:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,4080.42454545
34,2020-12-01 21:04:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,2956.57561383
35,2020-12-01 21:28:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,2176.88847926
36,2020-12-01 22:27:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,8130.65033269
37,2020-12-01 22:41:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,306.12455645
38,2020-12-01 23:07:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,983.22242856
39,2020-12-01 23:46:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,3380.87083336
40,2020-12-01 23:59:00,2.24e-06,2.24e-06,2.24e-06,2.24e-06,10210.44584092
41,2020-12-02 09:20:00,2.13e-06,2.13e-06,2.13e-06,2.13e-06,10000.0
42,2020-12-02 09:21:00,2.14e-06,2.14e-06,2.14e-06,2.14e-06,7000.0
43,2020-12-02 11:16:00,2.14e-06,2.14e-06,2.14e-06,2.14e-06,6240.22843137
44,2020-12-02 15:19:00,2.14e-06,2.14e-06,2.14e-06,2.14e-06,5469.83436688
45,2020-12-03 06:36:00,2.13e-06,2.13e-06,2.13e-06,2.13e-06,3440.69732211
46,2020-12-03 14:09:00,2.05e-06,2.05e-06,2.05e-06,2.05e-06,3545.2454032
47,2020-12-03 23:02:00,1.99e-06,1.99e-06,1.99e-06,1.99e-06,12151.23249069
48,2020-12-04 00:01:00,2e-06,2e-06,2e-06,2e-06,18554.72627737
49,2020-12-04 02:38:00,2e-06,2e-06,2e-06,2e-06,488.71717987
50,2020-12-04 08:01:00,2e-06,2e-06,2e-06,2e-06,5342.35463793
51,2020-12-04 08:57:00,2e-06,2e-06,2e-06,2e-06,655.52986867
52,2020-12-04 10:33:00,2e-06,2e-06,2e-06,2e-06,1589.84545006
53,2020-12-04 11:10:00,2.02e-06,2.02e-06,2.02e-06,2.02e-06,8111.36960255
54,2020-12-04 11:27:00,2.02e-06,2.02e-06,2.02e-06,2.02e-06,1136.27168919
55,2020-12-04 11:39:00,2.01e-06,2.01e-06,2.01e-06,2.01e-06,4000.0
56,2020-12-04 12:30:00,1.99e-06,1.99e-06,1.99e-06,1.99e-06,60500.75815486
57,2020-12-04 12:45:00,1.99e-06,1.99e-06,1.99e-06,1.99e-06,2557.62603541
58,2020-12-04 13:33:00,1.95e-06,1.95e-06,1.95e-06,1.95e-06,2557.62603541
59,2020-12-04 13:56:00,1.96e-06,1.95e-06,1.96e-06,1.95e-06,1167.02270935
60,2020-12-04 14:18:00,1.99e-06,1.99e-06,1.99e-06,1.99e-06,6747.28348575
61,2020-12-04 14:24:00,1.99e-06,1.99e-06,1.99e-06,1.99e-06,4037.95442449
62,2020-12-04 14:52:00,1.94e-06,1.94e-06,1.94e-06,1.94e-06,3639.72467789
