,time,open,low,high,close,volume
0,2020-11-30 19:13:00,0.00020594,0.00020594,0.0002101,0.0002101,83.20930182
1,2020-11-30 23:51:00,0.0001988,0.0001988,0.0001988,0.0001988,8.54177604
2,2020-12-01 00:23:00,0.0001988,0.0001988,0.0001988,0.0001988,1006.1776126
3,2020-12-01 00:30:00,0.0001968,0.0001968,0.0001968,0.0001968,119.33174224
4,2020-12-01 05:49:00,0.00020574,0.00020574,0.00020574,0.00020574,30.18263614
5,2020-12-01 07:23:00,0.00020239,0.00020239,0.00020239,0.00020239,23.70139421
6,2020-12-01 07:35:00,0.00020239,0.00020239,0.00020239,0.00020239,79.00008296
7,2020-12-01 07:36:00,0.00020239,0.00020239,0.00020239,0.00020239,120.22610996
8,2020-12-01 08:36:00,0.00020239,0.00020239,0.00020239,0.00020239,0.30571012
9,2020-12-01 10:41:00,0.00020239,0.00020239,0.00020239,0.00020239,2.92603143
10,2020-12-01 16:15:00,0.00020239,0.00020239,0.00020239,0.00020239,32.42191059
11,2020-12-01 16:51:00,0.00020262,0.00020262,0.00020262,0.00020262,20.83743193
12,2020-12-01 20:03:00,0.00020341,0.00020341,0.00020341,0.00020341,24.19246514
13,2020-12-01 20:06:00,0.00020341,0.00020341,0.00020341,0.00020341,25.54910587
14,2020-12-01 20:26:00,0.00020117,0.00020117,0.00020117,0.00020117,139.86128085
15,2020-12-01 20:27:00,0.00017872,0.00017872,0.00017872,0.00017872,40.82923603
16,2020-12-01 21:33:00,0.00018933,0.00018933,0.00018933,0.00018933,18.77466468
17,2020-12-02 21:51:00,0.00019401,0.00019401,0.00019401,0.00019401,79.94960852
18,2020-12-03 01:44:00,0.00019555,0.00019555,0.00019555,0.00019555,13.43857413
19,2020-12-03 05:18:00,0.0002101,0.0002101,0.0002101,0.0002101,2.8486435
20,2020-12-03 07:45:00,0.00019565,0.00019565,0.00019565,0.00019565,37.5
21,2020-12-03 07:50:00,0.00019461,0.00019461,0.00019461,0.00019461,84.375
22,2020-12-03 07:56:00,0.00019421,0.00019421,0.00019421,0.00019421,63.28125
23,2020-12-03 09:27:00,0.00019401,0.00019401,0.00019401,0.00019401,38.80612291
24,2020-12-03 15:26:00,0.00019401,0.00019401,0.00019401,0.00019401,24.57002457
25,2020-12-04 08:22:00,0.00019401,0.00019401,0.00019401,0.00019401,88.32777911
26,2020-12-04 13:33:00,0.00019401,0.00019401,0.00019401,0.00019401,21.36180093
27,2020-12-04 13:51:00,0.00020787,0.00020787,0.00020787,0.00020787,33.5214
28,2020-12-04 13:53:00,0.00021031,0.00021031,0.00021031,0.00021031,30.0366
29,2020-12-04 13:56:00,0.00022086,0.00022086,0.00022086,0.00022086,5.1084
30,2020-12-04 13:57:00,0.00022231,0.00022231,0.00022231,0.00022231,13.9095
31,2020-12-04 13:59:00,0.00021769,0.00021769,0.00021769,0.00021769,19.107
32,2020-12-04 14:06:00,0.00022208,0.00022208,0.00022208,0.00022208,28.4031
